재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월 	당기 1분기 누적 	전기 1분기 3개월 	전기 1분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[035000]	HS애드	유가증권시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	80,767,666,320	80,767,666,320	86,301,098,830	86,301,098,830		
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	9,566,690,475	9,566,690,475				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	214,556,702	214,556,702				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	1,583,990	1,583,990				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	19,511,466,764	19,511,466,764				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	425,451,616,659	425,451,616,659				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         주당이익(손실)	-117	-117				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	8,708,329,434	8,708,329,434				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,208,755,251	2,208,755,251				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	29,078,157,239	29,078,157,239				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	3,678,664,101	3,678,664,101				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	-398,575,097	-398,575,097				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분순이익	34,816,634	34,816,634				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업지분순이익(손실)	-433,391,731	-433,391,731				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전이익	3,280,089,004	3,280,089,004				
손익계산서, 기능별 분류 - 연결	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액 및 지분법손익	454,529,773,898	454,529,773,898				
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	49,109,971,721	49,109,971,721	64,101,326,253	64,101,326,253		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	1,709,027,544	1,709,027,544	2,722,321,524	2,722,321,524		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	9,298,166,800	9,298,166,800	1,565,566,967	1,565,566,967		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	37,358,547,941	37,358,547,941	33,210,640,261	33,210,640,261		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	758,567,813,471	758,567,813,471	731,847,206,357	731,847,206,357		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익	540	540	4,599	4,599		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	33,744,088,800	33,744,088,800	34,620,938,699	34,620,938,699		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	11,226,113,323	11,226,113,323	8,697,462,657	8,697,462,657		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	94,989,956,273	94,989,956,273	104,976,888,612	104,976,888,612		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	8,937,283,421	8,937,283,421	13,078,784,584	13,078,784,584		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	10,065,573,567	10,065,573,567	26,255,820,184	26,255,820,184		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	7,654,960,984	7,654,960,984	5,707,069,894	5,707,069,894		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주 지분	2,410,612,583	2,410,612,583	20,548,750,290	20,548,750,290		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	19,002,856,988	19,002,856,988	39,334,604,768	39,334,604,768		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ResearchAndDevelopmentExpense	      연구개발비	8,521,436,611	8,521,436,611	7,664,922,098	7,664,922,098		
손익계산서, 기능별 분류 - 연결	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	853,557,769,744	853,557,769,744	836,824,094,969	836,824,094,969		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	785,365,157	785,365,157	-975,728,089	-975,728,089		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	23,897,435	23,897,435	390,491,610	390,491,610		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	69,473,159	69,473,159	3,718,673	3,718,673		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	3,581,054,236	3,581,054,236	2,912,477,742	2,912,477,742		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	46,895,961,625	46,895,961,625	45,939,155,237	45,939,155,237		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	6	6	-100	-100		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	1,241,561,812	1,241,561,812	2,484,005,164	2,484,005,164		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	746,705,183	746,705,183	1,940,145,119	1,940,145,119		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	4,366,419,393	4,366,419,393	1,936,749,653	1,936,749,653		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	175,333,720	175,333,720	14,238,962	14,238,962		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	69,599,084	69,599,084	-1,147,054,159	-1,147,054,159		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	69,599,084	69,599,084	-1,147,054,159	-1,147,054,159		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	244,932,804	244,932,804	-1,132,815,197	-1,132,815,197		
손익계산서, 기능별 분류 - 연결	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	51,262,381,018	51,262,381,018	47,875,904,890	47,875,904,890		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	2,419,839,080	2,419,839,080	1,895,702,764	1,895,702,764		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	247,060,249	247,060,249	153,573,973	153,573,973		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	6,655,328	6,655,328	5,556	5,556		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	entity00486097_GainsOnValuationOfEquityMethodSecuritiesLossOnValuationOfEquityMethodSecuritiesOfIncomeStatementAbstract	      지분법손익	249,646,348	249,646,348	22,969,921	22,969,921		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본 및 희석 주당순이익	257	257	266	266		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업기본주당이익(손실)	253	253	245	245		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	            중단영업기본주당이익(손실)	4	4	21	21		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	247,380,058	247,380,058	107,999,204	107,999,204		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,083,502,755	1,083,502,755	1,462,974,178	1,462,974,178		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	880,478,360	880,478,360	658,192,222	658,192,222		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	21,091,481,453	21,091,481,453	20,870,344,271	20,870,344,271		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	2,966,362,441	2,966,362,441	3,278,653,897	3,278,653,897		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	54,830,679	54,830,679	271,844,526	271,844,526		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	entity00486097_ProfitLossFromContinuingOperationsOfProfitLossAttributableToNoncontrollingInterests	            계속영업이익(손실)	-278	-278	-546	-546		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	entity00486097_ProfitLossFromDiscontinuedOperationsOfProfitLossAttributableToNoncontrollingInterests	            중단영업이익(손실)	54,830,957	54,830,957	271,845,072	271,845,072		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,911,531,762	2,911,531,762	3,006,809,371	3,006,809,371		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	entity00486097_ProfitLossFromContinuingOperationsOfProfitLossAttributableToOwnersOfParent	            계속영업이익(손실)	2,865,534,964	2,865,534,964	2,769,024,400	2,769,024,400		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	entity00486097_ProfitLossFromDiscontinuedOperationsOfProfitLossAttributableToOwnersOfParent	            중단영업이익(손실)	45,996,798	45,996,798	237,784,971	237,784,971		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	3,746,013,046	3,746,013,046	3,427,216,076	3,427,216,076		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업순이익(손실)	2,865,534,686	2,865,534,686	2,769,023,854	2,769,023,854		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업손익	100,827,755	100,827,755	509,630,043	509,630,043		
손익계산서, 성격별 분류 - 연결	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      영업수익	23,511,320,533	23,511,320,533	22,766,047,035	22,766,047,035		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	0	0	171,741,913	171,741,913		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	4,035,475,904	4,035,475,904	3,097,888,076	3,097,888,076		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	8,105,602	8,105,602	11,102,089	11,102,089		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	1,254,778,471	1,254,778,471	2,324,809	2,324,809		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	41,898,913	41,898,913	0	0		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	8	8	24	24		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	8	8	23	23		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	542,477,735	542,477,735	412,596,293	412,596,293		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	875,511,239	875,511,239	1,034,888,672	1,034,888,672		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	855,371,490	855,371,490	806,964,244	806,964,244		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	65,282,635,792	65,282,635,792	70,708,496,499	70,708,496,499		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	2,308,363,962	2,308,363,962	2,750,251,578	2,750,251,578		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	1,840,849,694	1,840,849,694	1,380,531,173	1,380,531,173		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	467,514,268	467,514,268	1,369,720,405	1,369,720,405		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	3,163,735,452	3,163,735,452	3,557,215,822	3,557,215,822		
손익계산서, 성격별 분류 - 연결	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      영업수익	69,318,111,696	69,318,111,696	73,806,384,575	73,806,384,575		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	638,042,000,000	638,042,000,000	422,628,000,000	422,628,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_NonOperatingExpense	         기타영업외비용	39,181,000,000	39,181,000,000	37,358,000,000	37,358,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_NonOperatingIncome	         기타영업외수익	45,803,000,000	45,803,000,000	18,131,000,000	18,131,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	         금융비용	9,149,000,000	9,149,000,000	8,246,000,000	8,246,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	         금융수익	28,496,000,000	28,496,000,000	33,394,000,000	33,394,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와일반관리비	89,212,000,000	89,212,000,000	110,186,000,000	110,186,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,208,844,000,000	1,208,844,000,000	1,090,974,000,000	1,090,974,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	entity00120021_BasicDilutedEarningsLossPerPreferredShareOfEarningsPerShareAbstract	         구형우선주 기본/희석주당순이익	3,812	3,812	2,261	2,261		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	entity00120021_udf_IS_202558104552990OfEarningsPerShareAbstract	         보통주 기본/희석주당순이익	3,762	3,762	2,211	2,211		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	727,254,000,000	727,254,000,000	532,814,000,000	532,814,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	55,540,000,000	55,540,000,000	60,193,000,000	60,193,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	608,471,000,000	608,471,000,000	368,356,000,000	368,356,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	28,219,000,000	28,219,000,000	23,547,000,000	23,547,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주	580,252,000,000	580,252,000,000	344,809,000,000	344,809,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	664,011,000,000	664,011,000,000	428,549,000,000	428,549,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출및지분법손익	1,936,098,000,000	1,936,098,000,000	1,623,788,000,000	1,623,788,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법손익	482,051,000,000	482,051,000,000	318,739,000,000	318,739,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_OtherRevenue	         기타매출	139,695,000,000	139,695,000,000	135,436,000,000	135,436,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_RevenueFromConstructionContracts	         건설형계약매출	508,266,000,000	508,266,000,000	431,936,000,000	431,936,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	         용역매출	681,826,000,000	681,826,000,000	609,788,000,000	609,788,000,000		
손익계산서, 기능별 분류 - 연결	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-03-31	1분기보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	         제품및상품매출	124,260,000,000	124,260,000,000	127,889,000,000	127,889,000,000		
손익계산서, 기능별 분류 - 연결	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	142,369,362,877	142,369,362,877	151,033,726,598	151,033,726,598		
손익계산서, 기능별 분류 - 연결	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	12,602,263,438	12,602,263,438	3,943,657,849	3,943,657,849		
손익계산서, 기능별 분류 - 연결	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	19,668,335,614	19,668,335,614	15,227,756,744	15,227,756,744		
