재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월 	당기 1분기 누적 	전기 1분기 3개월 	전기 1분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	91,267,940,496	91,267,940,496	87,050,650,954	87,050,650,954		
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	2,274,493,685	2,274,493,685	2,136,417,531	2,136,417,531		
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	7,875,006,070	7,875,006,070	7,341,379,101	7,341,379,101		
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	10,149,499,755	10,149,499,755	9,477,796,632	9,477,796,632		
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      영업수익	396,063,985,655	396,063,985,655	394,298,362,499	394,298,362,499		
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와 관리비	78,766,472,076	78,766,472,076	74,185,634,249	74,185,634,249		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	29,286,662,986	29,286,662,986	41,633,610,927	41,633,610,927		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	2,105,673,330	2,105,673,330	372,809,062	372,809,062		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	689,412,656	689,412,656	202,191,136	202,191,136		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	69,034,569,777	69,034,569,777	61,374,046,540	61,374,046,540		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	200,449,324,577	200,449,324,577	187,354,023,093	187,354,023,093		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	1,730	1,730	2,668	2,668		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	1,730	1,730	2,668	2,668		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	4,113,836,614	4,113,836,614	1,533,718,537	1,533,718,537		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	7,151,196,366	7,151,196,366	8,943,484,212	8,943,484,212		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	98,321,232,763	98,321,232,763	103,007,657,467	103,007,657,467		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	8,738,771,070	8,738,771,070	10,646,743,739	10,646,743,739		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	25,001,512,342	25,001,512,342	38,567,250,789	38,567,250,789		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	33,740,283,412	33,740,283,412	49,213,994,528	49,213,994,528		
손익계산서, 기능별 분류 - 별도	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	298,770,557,340	298,770,557,340	290,361,680,560	290,361,680,560		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	10,675,635,066	10,675,635,066	10,985,490,121	10,985,490,121		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	623,780,476	623,780,476	2,768,350,163	2,768,350,163		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_GainOnForeignExchangeTranslations	         외화환산이익	75,906,794	75,906,794	2,090,359,840	2,090,359,840		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_MiscellaneousIncome	         잡이익	473,450,721	473,450,721	374,307,660	374,307,660		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ForeignExchangeGain	         외환차익	74,422,961	74,422,961	303,682,663	303,682,663		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	470,646,183	470,646,183	575,323,094	575,323,094		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_LossOnForeignExchangeTranslations	         외화환산손실	276,791,194	276,791,194	373,466,048	373,466,048		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_MiscellaneousLosses	         잡손실	95,902,202	95,902,202	60,033,953	60,033,953		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ForeignExchangeLoss	         외환차손	97,952,787	97,952,787	141,823,093	141,823,093		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	32,728,157,448	32,728,157,448	42,500,789,689	42,500,789,689		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당손익	267	267	352	352		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당손익	267	267	352	352		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	5,573,508,173	5,573,508,173	5,686,502,637	5,686,502,637		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_InterestExpenseFinanceExpense	         이자비용	1,014,271,622	1,014,271,622	1,489,544,779	1,489,544,779		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense	         당기손익-공정가치금융자산처분손실	0	0	103,724,583	103,724,583		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense	         당기손익인식금융자산평가손실(금융원가)	3,300,059,986	3,300,059,986	2,902,611,344	2,902,611,344		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_OtherFinanceCost	         기타금융비용	1,259,176,565	1,259,176,565	1,190,621,931	1,190,621,931		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	3,426,789,857	3,426,789,857	3,945,598,368	3,945,598,368		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_DividendIncome	         배당금수익	395,873,349	395,873,349	338,009,073	338,009,073		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome	         당기손익인식금융자산처분이익(금융수익)	789,060,633	789,060,633	566,039,418	566,039,418		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome	         파생상품평가이익	10,639,825	10,639,825	2,343,432	2,343,432		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome	         당기손익인식금융자산평가이익(금융수익)	1,544,543,226	1,544,543,226	2,332,169,158	2,332,169,158		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_InterestIncomeFinanceIncome	         이자수익	646,016,113	646,016,113	667,884,059	667,884,059		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_OtherFinanceIncome	         기타금융수익	40,656,711	40,656,711	39,153,228	39,153,228		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	31,375,736,809	31,375,736,809	32,859,876,537	32,859,876,537		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	2,036,173,345	2,036,173,345	2,655,692,013	2,655,692,013		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	6,645,877,698	6,645,877,698	8,781,920,908	8,781,920,908		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	8,682,051,043	8,682,051,043	11,437,612,921	11,437,612,921		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	64,103,894,257	64,103,894,257	75,360,666,226	75,360,666,226		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	20,700,101,743	20,700,101,743	21,874,386,416	21,874,386,416		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_AdvertisingExpensesSellingGeneralAdministrativeExpenses	         광고선전비	132,057,046	132,057,046	163,407,647	163,407,647		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_BadDebtExpensesSellingGeneralAdministrativeExpenses	         대손상각비	-3,000,000	-3,000,000	-3,000,000	-3,000,000		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_CommissionsSellingGeneralAdministrativeExpenses	         지급수수료	17,139,930,154	17,139,930,154	17,512,996,154	17,512,996,154		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_CommunicationExpensesSellingGeneralAdministrativeExpenses	         통신비	2,420,858	2,420,858	2,582,255	2,582,255		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_ConferenceExpensesSellingGeneralAdministrativeExpenses	         회의비	4,905,256	4,905,256	3,039,671	3,039,671		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_DepreciationExpenseSellingGeneralAdministrativeExpenses	         감가상각비	1,869,591,905	1,869,591,905	2,666,683,627	2,666,683,627		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_EmployeeBenefitsSellingGeneralAdministrativeExpenses	         복리후생비	51,365,078	51,365,078	60,560,318	60,560,318		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_EntertainmentExpensesSellingGeneralAdministrativeExpenses	         접대비	51,447,515	51,447,515	46,902,938	46,902,938		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_FreightExpensesSellingGeneralAdministrativeExpenses	         선임과운임	40,468,415	40,468,415	47,738,025	47,738,025		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_InsurancePremiumsSellingGeneralAdministrativeExpenses	         보험료	9,983,054	9,983,054	10,127,448	10,127,448		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_MiscellaneousExpenses	         잡비	14,361,060	14,361,060	9,615,450	9,615,450		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_ProvisionForSeveranceIndemnities	         퇴직급여	61,007,599	61,007,599	68,413,909	68,413,909		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_PublicationExpensesSellingGeneralAdministrativeExpenses	         도서인쇄비	946,100	946,100	1,362,500	1,362,500		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_RepairExpensesSellingGeneralAdministrativeExpenses	         수선비	142,515,521	142,515,521	82,698,800	82,698,800		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_SalariesWages	         급여	583,381,339	583,381,339	602,088,036	602,088,036		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_SupplyExpensesSellingGeneralAdministrativeExpenses	         소모품비	16,243,826	16,243,826	6,060,187	6,060,187		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_TaxesDuesSellingGeneralAdministrativeExpenses	         제세공과금	9,443,722	9,443,722	27,027,207	27,027,207		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_TravelExpensesSellingGeneralAdministrativeExpenses	         여비교통비	38,873,043	38,873,043	58,844,051	58,844,051		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_UtilityExpensesSellingGeneralAdministrativeExpenses	         수도광열비	523,862,632	523,862,632	499,421,931	499,421,931		
손익계산서, 기능별 분류 - 별도	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2025-03-31	1분기보고서	KRW	dart_VehicleMaintenanceExpensesSellingGeneralAdministrativeExpenses	         차량유지비	10,297,620	10,297,620	7,816,262	7,816,262		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	-4,238,632	-4,238,632	-307,621,273	-307,621,273		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	50,941,814	50,941,814	39,380,992	39,380,992		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	3,118,169	3,118,169	586,500	586,500		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	413,724,707	413,724,707	412,060,523	412,060,523		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	9,015,513,840	9,015,513,840	9,432,512,161	9,432,512,161		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_CostOfSalesFromRenderingOfServices	         용역의 제공으로 인한 수익(매출액)에 대한 매출원가	1,515,154,309	1,515,154,309	1,323,942,597	1,323,942,597		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	         재화의 판매로 인한 수익(매출액)에 대한 매출원가	7,500,359,531	7,500,359,531	8,108,569,564	8,108,569,564		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	10	10	-18	-18		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	13,325,979	13,325,979	6,388,939	6,388,939		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	112,521,533	112,521,533	111,947,554	111,947,554		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	409,486,075	409,486,075	104,439,250	104,439,250		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	32,938,826	32,938,826	36,370,545	36,370,545		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	109,841,741	109,841,741	-199,638,711	-199,638,711		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	142,780,567	142,780,567	-163,268,166	-163,268,166		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	9,424,999,915	9,424,999,915	9,536,951,411	9,536,951,411		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	         용역의 제공으로 인한 수익(매출액)	1,650,386,595	1,650,386,595	1,334,748,511	1,334,748,511		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_RevenueFromRenderingOfServicesProcession	            임가공매출	1,650,386,595	1,650,386,595	1,334,748,511	1,334,748,511		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	         재화의 판매로 인한 수익(매출액)	7,774,613,320	7,774,613,320	8,202,202,900	8,202,202,900		
손익계산서, 기능별 분류 - 별도	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2025-03-31	1분기보고서	KRW	dart_RevenueFromSaleOfGoodsProduct	            제품매출액	7,774,613,320	7,774,613,320	8,202,202,900	8,202,202,900		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	91,897,978,480	91,897,978,480	54,777,813,651	54,777,813,651		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	60,226,096,699	60,226,096,699	92,516,865,731	92,516,865,731		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	14,813,349,622	14,813,349,622	8,396,418,902	8,396,418,902		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	49,122,788,151	49,122,788,151	48,798,286,339	48,798,286,339		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,161,658,428,799	1,161,658,428,799	1,005,759,003,921	1,005,759,003,921		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본주당이익	4,238	4,238	4,834	4,834		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	dart_DilutedEarningsLossPerSharePreferredStock	         우선주 희석주당이익	4,238	4,238	4,834	4,834		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본주당이익	4,218	4,218	4,821	4,821		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주 희석주당이익	4,218	4,218	4,821	4,821		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	12,011,461,585	12,011,461,585	11,162,849,572	11,162,849,572		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	7,776,085,956	7,776,085,956	9,502,870,835	9,502,870,835		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	141,020,766,631	141,020,766,631	103,576,099,990	103,576,099,990		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	23,436,205,514	23,436,205,514	10,293,177,013	10,293,177,013		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	109,639,144,414	109,639,144,414	126,945,104,730	126,945,104,730		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	133,075,349,928	133,075,349,928	137,238,281,743	137,238,281,743		
손익계산서, 기능별 분류 - 별도	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	1,302,679,195,430	1,302,679,195,430	1,109,335,103,911	1,109,335,103,911		
손익계산서, 기능별 분류 - 별도	[420770]	기가비스	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	-1,928,339,725	-1,928,339,725	-884,774,107	-884,774,107		
손익계산서, 기능별 분류 - 별도	[420770]	기가비스	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	1,490,162,911	1,490,162,911	767,632,434	767,632,434		
손익계산서, 기능별 분류 - 별도	[420770]	기가비스	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	78,732,799	78,732,799	681,891,225	681,891,225		
